SourceFile,PlazoPresentacionFecha,OrganismoConvocante,InformacionWeb,Presupuesto,Objeto,Score
20251217_Licitaciones.xlsx,12/29/2025,AYUNTAMIENTO DE GRANOLLERS (BARCELONA),contractaciopublica.cat/ca/detall-publicacio/e61401ce-d323-4218-9cf4-bf85a3969d7c/300646560,34600,El servicio de producción de recursos digitales vinculados al proyecto de rehabilitación y valorización de las murallas medievales de Granollers con el fin de mejorar la experiencia de la visita al patrimonio de las murallas de la ciudad de Granollers y potenciar el itinerario turístico y cultural y el suministro del equipo técnico necesario. Lote 1: Producción de los recursos digitales de interpretación y difusión del proyecto. Lote 2: equipamiento técnico.,3
20251217_Licitaciones.xlsx,12/30/2025,DIRECCIÓN DE COMPRAS DE LA CORPORACIÓN DE RADIO Y TELEVISIÓN ESPAÑOLA S.A,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=YM8Gxbl1Hq9eKgd8LfVV9g%3D%3D,20000,Renovación de licencias para automatización en la continuidad de Torrespaña,1
20251217_Licitaciones.xlsx,6/15/2026,INSTITUTO DE TURISMO DE ESPAÑA (TURESPAÑA),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=kDfB%2BMR9NFk%2Bk2oCbDosIw%3D%3D,1279250000,"Concesión de obra, para la redacción del proyecto y dirección facultativa, construcción y explotación del Palacio de Congresos y Exposiciones de Madrid",3
20251217_Licitaciones.xlsx,1/15/2026,"METRO DE MADRID, S.A",contratos-publicos.comunidad.madrid/contrato-publico/servicio-contratacion-herramienta-gestion-redes-sociales-metro-madrid,84000,Servicio para la contratación de una herramienta de gestión de las redes sociales para Metro de Madrid,1
20251217_Licitaciones.xlsx,12/19/2025,INSTITUTO CANARIO DE CALIDAD AGROALIMENTARIA - ICCA,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=uNpulbno3Sd9Zh%2FyRJgM8w%3D%3D,89488.1,"Participación del Instituto Canario de Calidad Agroalimentaria en la feria Barcelona Wine Week 2026, que se celebrará en laInstitución Ferial Fira Barcelona durante los días 2 al 4 de febrero de 2026",1
20251217_Licitaciones.xlsx,1/15/2026,AGÈNCIA CATALANA DEL PATRIMONI CULTURAL,contractaciopublica.cat/ca/detall-publicacio/bb754fc3-ef8a-473c-b2ed-57e4f3ef003c/300646359,1558378.24,"El objeto del presente contrato es la gestión integral del Espai Moja, situado en la planta baja del Palau Moja de Barcelona, y su mantenimiento. Asimismo incluye la actualización de sus contenidos con la producción de una nueva experiencia de realidad virtual por el espacio ""Cápsulas del tiempo"" y un nuevo vídeo inmersivo por el espacio ""El espejo de los mil reflejos""",2
20251217_Licitaciones.xlsx,12/19/2025,"PRINCIPADO DE ASTURIAS. CONSEJERÍA DE PRESIDENCIA, RETO DEMOGRÁFICO, IGUALDAD Y TURISMO",miprincipado.asturias.es/perfil-contratante/ofertas-contratos-menores,9000,"Servicio de marketing digital para la promoción de contenidos informativos de interés público en
redes sociales, por parte de una agencia especializada, que gestionará y optimizará la promoción de contenidos con información de interés público, en los perfiles oficiales del Gobierno de Asturias, en
 
las plataformas digitales de Meta (Facebook e Instagram) y en Tiktok.",5
20251217_Licitaciones.xlsx,12/23/2025,DIRECCIÓN DE COMPRAS DE LA CORPORACIÓN DE RADIO Y TELEVISIÓN ESPAÑOLA S.A,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=YTkkiU2yGgKdkQsA7ROvsg%3D%3D,7500,Segmento espacial - Cabalgata Reyes 2026,1
20251217_Licitaciones.xlsx,1/2/2026,FERROCARRILS DE LA GENERALITAT DE CATALUNYA,contractaciopublica.cat/ca/detall-publicacio/d323d7b4-a396-459c-9ac6-0382b36a50af/300647719,99246.08,Servicios para la inserción de publicidad multimedia en los medios de comunicación para la difusión de información de los equipamientos turísticos gestionados por la división turística de Ferrocarriles de la Generalidad de Cataluña (Ref: POS126/25),2
20251217_Licitaciones.xlsx,1/1/2026,GERENCIA DE LA FUNDACIÓN UNIVERSIDAD OVIEDO,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gbrBj5P%2BfYUXhk1FZxEyvw%3D%3D,95000,"El objeto del contrato es la contratación del servicio para el diseño de la distribución y el equipamiento necesario para la realización del 23 Foro de Empleo de la Universidad de Oviedo, así como su montaje, mantenimiento y desmontaje",1
20251218_Licitaciones.xlsx,,"CONSEJO DE ADMINISTRACIÓN DE ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, E.P.E",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=V7LrJ311Kl%2B7JOCXkOhcDg%3D%3D,25000,"Contratación del servicio de redacción de contenidos periodísticos, incluyendo noticias, reportajes y entrevistas con el fin de generar informaciones para el portal web de ICEX- Invest in Spain",5
20251218_Licitaciones.xlsx,1/2/2026,"DIRECCIÓN GERENCIA Y PRESIDENCIA MANCOMUNADOS DE DIVERTIA GIJÓN, S.A",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=3YGatU9E9XrpxJFXpLZ%2B2A%3D%3D,58600,Acuerdo marco para el servicio de asesorías especializadas de programación del Festival Internacional de Cine de Gijón (FICX),0
20251218_Licitaciones.xlsx,1/5/2026,"MINISTERIO DE DEFENSA. CONSEJERO DELEGADO DE INGENIERÍA DE SISTEMAS PARA LA DEFENSA DE ESPAÑA S.A., S.M.E. Y M.P.",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=0%2FnPnZkb6Dy7JOCXkOhcDg%3D%3D,83655,"Apoyo técnico a la planificación, coordinación y ejecución de un encuentro internacional mediante un servicio de consultoría para la organización de la III Cumbre Internacional sobre el Uso Responsable de la Inteligencia Artificial en el Ámbito Militar (REAIM)",2
20251218_Licitaciones.xlsx,1/7/2026,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES. DIRECCIÓN ADJUNTA DE MEDIOS PERSONALES Y MATERIALES DE LA ABOGACÍA GENERAL DEL ESTADO",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=xzc%2BuohZz9k7u6%2B%2FR7DUoA%3D%3D,16221.82,Servicio de asistencia técnica para el seguimiento de información de la AGE en medios de comunicación,2
20251218_Licitaciones.xlsx,1/12/2026,UNIVERSITAT AUTÒNOMA DE BARCELONA,contractaciopublica.cat/ca/detall-publicacio/2be2b8fb-1ab1-447c-8eb2-1137114a0b2f/300648883,50000,Servicio de organización y gestión logística del evento MEMEnginy 2026 organizado por la Escuela de Ingeniería de la Universidad Autónoma de Barcelona,1
20251218_Licitaciones.xlsx,12/22/2025,COMISIÓN DELEGADA DE LA FUNDACIÓN PARA LA INVESTIGACIÓN BIOMÉDICA DEL HOSPITAL UNIVERSITARIO PUERTA DE HIERRO - MAJADAHONDA,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=vM9b%2FTVQebnkY6rls5tG9A%3D%3D,500,Gestión para la publicación de un artículo,4
20251218_Licitaciones.xlsx,12/23/2025,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE FUENGIROLA (MÁLAGA),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=8TKEU8LjSXi9Hd5zqvq9cg%3D%3D,13980,"Contrato de la campaña promocional de Fuengirola en publicidad exterior del recinto ferial y mupis en Helsinki, durante la Feria de Turismo Matka 2026",2
20251218_Licitaciones.xlsx,12/25/2025,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE ALCOBENDAS (MADRID),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=B43C7pfQuBWOUi78BmzhOQ%3D%3D,7300,Gestión integral y coordinación operativa de los mercados de productores,1
20251218_Licitaciones.xlsx,,GRUPO EDP ESPAÑA,www.achilles.com,,Sistema de Registro de Proveedores del Grupo EDP España,1
20251219_Licitaciones.xlsx,1/15/2026,AGÈNCIA DE RESIDUS DE CATALUNYA,contractaciopublica.cat/ca/detall-publicacio/1b5c65dc-b385-44e6-8212-50dabcebac4c/300649462,91300,Contratación del servicio de diseño y organización de eventos de la Semana Internacional del Compuesto. Lote 1 Organización de dos eventos notorios en Cataluña. Lote 2 Producción y reparto de kits del compost: Organización de puntos informativos y de autoservicio del compost.,2
20251219_Licitaciones.xlsx,1/7/2026,AYUNTAMIENTO DE BARCELONA,contractaciopublica.cat/ca/detall-publicacio/0f750a71-aee3-460a-ab79-0979c0d8d7d0/300648546,59750,"Servicios de dirección y coordinación de contenidos y dirección y producción técnica para la realización de actos y eventos que tienen como objetivo promocionar la agenda económica de Barcelona, durante el primer semestre de 2026, en los espacios del Ayuntamiento y en el resto de espacios donde se lleven a cabo, que estarán circunscritos al ámbito territorial de Barcelona y su área metropolitana, con medidas",3
20251219_Licitaciones.xlsx,1/19/2026,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE GIJÓN (ASTURIAS),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=y8P%2FFNBw1Cv%2B3JAijKO%2Bkg%3D%3D,109090.9,Concurso para la selección de proyectos artísticos para la realización de dos esculturas urbanas en la ciudad de Gijón/Xixón. Lote 1: presentación de proyectos para la escultura alusiva a la figura de Arturo Fernández. Lote 2: presentación de proyectos para la escultura alusiva a una mujer pescadera de Cimadevilla.,1
20251219_Licitaciones.xlsx,1/19/2026,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA. CONSEJO DE ADMINISTRACIÓN DE ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, E.P.E",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QBs5RYM1ibbua%2Fi14w%2FPLA%3D%3D,10000000,"Consultoría para la conceptualización de una estrategia para reposicionar la marca país España. Diseño de las creatividades y adaptación de las mismas a diferentes mercados y sectores. Y ejecución de las campañas de comunicación/marketing/PR que se determinen en la estrategia para al menos seis mercados, siendo uno de ellos obligatoriamente EE.UU",5
20251219_Licitaciones.xlsx,1/14/2026,"ENUSA INDUSTRIAS AVANZADAS S.A., S.M.E.",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=zBuhrGefWXbE6P%2FuLemXRw%3D%3D,14000,"Servicios de diseño, maquetación, elaboración de vídeo y traducción de la Memoria Anual del año 2025 del Grupo Enusa",5
20251219_Licitaciones.xlsx,1/9/2026,"MINISTERIO DE HACIENDA. PRESIDENCIA EJECUTIVA DE LA AGENCIA E.F.E. S.A.U., S.M.E.",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=2BwyWoAQm2iKeVWTb9Scog%3D%3D,60731.4,Servicio de cobertura de eventos. LOTE I: Realización Audiovisual de un Programa en Directo en la Sede Central de la Agencia EFE. LOTE II: Realización Audiovisual de un Programa en Directo a Tres Cámaras en Diferentes Localizaciones de la Comunidad de Madrid.,2
20251219_Licitaciones.xlsx,1/14/2026,AYUNTAMIENTO DE VILADECANS (BARCELONA),contractaciopublica.cat/es/detall-publicacio/e8693ff0-1b84-4428-a296-61b32b584a53/300649817,120000,"Prestación de un servicio de asistencia técnica integral para la dinamización de la Oficina de Gestión Integral de Proyectos Tractores (OGIPT), que junto con el resto de las oficinas de asistencia técnica, ofrece soporte a los órganos de Gobierno en el despliegue del plan de trabajo de la Red Innpulso",3
20251219_Licitaciones.xlsx,1/2/2026,NEÀPOLIS,contractaciopublica.cat/ca/detall-publicacio/f3c57774-3b89-4970-ac01-5774b1b3b7db/300608049,9500,Creación y difusión de contenidos digitales de las webs y las redes sociales del EPEL Neàpolis,5
20251219_Licitaciones.xlsx,1/5/2026,INSTITUTO DE CULTURA DE BARCELONA,contractaciopublica.cat/ca/detall-publicacio/031521e0-1622-4a67-ba8c-60db973a5aa3/300649686,171322.31,"Producción, suministro, montaje, mantenimiento y desmontaje de la museografía de la exposición temporal Cordura y arrebato. 150 años de arquitectura catalana",1
20251219_Licitaciones.xlsx,1/9/2026,ÀREA METROPOLITANA DE BARCELONA,contractaciopublica.cat/ca/detall-publicacio/ce418a4d-b877-482b-a1a7-38915dfa2b45/300645367,40326.17,Contrato administrativo de servicio consistente en la asistencia técnica por la organización y dinamización del proceso participativo del proyecto europeo Commit2Green. El objeto de este contrato está previsto el proyecto Horizon Europe Innovation Action Commit2Green [C2G] que está financiado por el programa Horizon Europe de la Unión Europea. El 100% del coste de este contrato está subvencionado por la UE,2
20251219_Licitaciones.xlsx,12/30/2025,AYUNTAMIENTO DE BARCELONA. CONSORCI MERCAT DE LES FLORS,licitacions.bcn.cat/licitacion/licitaciones/detalle?id=14107762,14810,Contrato para la ejecución de la producción y distribución de elementos publicitarios del mercado de las flores para el periodo enero-junio 2026.,3
20251219_Licitaciones.xlsx,1/19/2026,AGENCIA EFE,community.vortal.biz/public/?currentLanguage=es,441788,Plataforma online de publicación de directos y contribuciones,3
20251219_Licitaciones.xlsx,1/19/2026,"PRESIDENCIA EJECUTIVA DE LA AGENCIA E.F.E. S.A.U., S.M.E",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=giGlFco1Wbn%2B3JAijKO%2Bkg%3D%3D,441788,Plataforma online de publicación de directos y contribuciones,3
20251219_Licitaciones.xlsx,12/23/2025,COMISIÓN DELEGADA DEL PATRONATO DE LA FUNDACIÓN PARA LA INVESTIGACIÓN BIOMÉDICA DEL HOSPITAL GREGORIO MARAÑÓN,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Qi3pRtS9DDKkU02jNGj1Fw%3D%3D,4800,Apoyo técnico para realización de fotovoz,2
20251219_Licitaciones.xlsx,12/29/2025,MUSEO DEL PRADO,museodelpradodifusion.es/archivos/4063,,Solicitud de presupuesto para la maquetación de imágenes para tienda online.,2
20251222_Licitaciones.xlsx,1/30/2026,MINISTERIO DEL INTERIOR. DIRECCIÓN GENERAL DE TRÁFICO,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=BjB%2BWpplOK8IYE3ZiZ%2BxmQ%3D%3D,64870,"Servicio de grafismo y retoque de imágenes y de elaboración de contenido audiovisual (fotografías y vídeos) para la revista Tráfico y Seguridad Vial y las Redes Sociales de la Dirección General de Tráfico (2 Lotes). Lote 1: Infografías, ilustraciones y retoque de imágenes. Lote 2: Reportajes fotográficos y videos.",5
20251222_Licitaciones.xlsx,1/18/2026,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN. SECRETARÍA GENERAL DE LA FUNDACIÓN INTERNACIONAL Y PARA IBEROAMÉRICA DE ADMINISTRACIÓN POLÍTICAS PÚBLICAS",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=wcX0QAlvq9vzAq95uGTrDQ%3D%3D,1800000,"Establecimiento de un Acuerdo Marco mixto para el suministro de material diverso de merchandising, incluyendo el servicio accesorio de serigrafiado, y el servicio de diseño, maquetación, impresión de publicaciones y equivalentes.  L1: Suministro de material diverso de merchandising, incluyendo el servicio accesorio de serigrafiado y transporte. L2: Servicio de diseño, maquetación, impresión, transporte y equivalentes.",1
20251222_Licitaciones.xlsx,1/23/2026,"MADRID DESTINO CULTURA TURISMO Y NEGOCIO, S.A",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=qkLD9FB5ALHi0Kd8%2Brcp6w%3D%3D,55682.84,"Supervisión de sala para la Cineteca de Matadero Madrid, Centro de Creación Contemporánea",1
20251222_Licitaciones.xlsx,1/9/2026,"INTRACATALÒNIA, SA",contractaciopublica.cat/ca/detall-publicacio/0624942d-ea0c-4507-8035-276f27409d2d/300651824,127771.07,Servicio de producción audiovisual premium para Catalan News. Producción de vídeos por redes y podcast,3
20251222_Licitaciones.xlsx,1/8/2026,AYUNTAMIENTO DE DOSRIUS (BARCELONA),contractaciopublica.cat/ca/detall-publicacio/86bd8146-7ba1-495b-8ab0-d15b6742235b/300651643,19750,Contrato de servicios para la campaña informativa de la tasa justa vigente para el año 2026 y la actualización de precios según el comportamiento de 2026 de la tasa de 2027,1
20251222_Licitaciones.xlsx,1/5/2026,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE GETAFE (MADRID),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=mXkuedG%2Bu%2BM3vLk2DU2Ddg%3D%3D,62000,Servicio de cobertura fotográfica municipal y actos culturales específicos de Getafe,1
20251222_Licitaciones.xlsx,1/5/2026,"CONCEJAL DE ÁREA DE TURISMO, PROMOCIÓN CULTURAL, FIESTAS, MERCADO, DESARROLLO TECNOLÓGICO Y ORGANISMO AUTÓNOMO LOCAL DEL AYUNTAMIENTO DE PUERTO DE LA CRUZ (SANTA CRUZ DE TENERIFE)",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5nWlhixOuJ0S7pcxhTeWOg%3D%3D,41000,"Servicio, por lotes, de promoción turística del municipio en una feria nacional y dos ferias internacionales. Lote 1: Feria Nacional (a determinar). Lote 2: Feria World Travel Market Londres 2026. Lote 3: Feria Internationale Tourismus Borse Berlín 2026.",4
20251222_Licitaciones.xlsx,1/5/2026,ALCALDÍA DEL AYUNTAMIENTO DE VILLAVICIOSA DE ODÓN (MADRID),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=GGxA9XvU4tNPpzdqOdhuWg%3D%3D,47965,"Contrato mixto de servicio y suministro de retransmisión plenos, dividido en dos lotes; Lote 1 servicio de realización de plenos y arrendamiento de un sistema de audio y videoactas. Lote 2 suministro de equipamiento para la retransmisión de plenos.",2
20251222_Licitaciones.xlsx,1/19/2026,"AYUNTAMIENTO DE MADRID. ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=PzNu4cJllrU%2FbjW6njtWLw%3D%3D,58069.16,Prestación del servicio de actividades de conservación y difusión del patrimonio cultural inmaterial de las artes gráficas en la Imprenta Municipal. Artes del Libro,1
20251222_Licitaciones.xlsx,1/13/2026,"MADRID DESTINO CULTURA TURISMO Y NEGOCIO, S.A",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=y%2BDSU2vMYtFSYrkJkLlFdw%3D%3D,12992.8,Servicio para la documentación gráfica y audiovisual de las actividades del centro de cultura contemporánea Conde Duque,3
